id,name,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft
703,Kristianstad Airport,KID,ESMK,55.92169952392578,14.08549976348877,76
707,Kalmar Airport,KLR,ESMQ,56.68550109863281,16.287599563598633,17
708,Malmö Sturup Airport,MMX,ESMS,55.536305364,13.3761978149,236
709,Halmstad Airport,HAD,ESMT,56.69110107421875,12.820199966430664,101
711,Växjö Kronoberg Airport,VXO,ESMX,56.92910003662109,14.727999687194824,610
714,Sveg Airport,EVG,ESND,62.04779815673828,14.422900199890137,1178
715,Gällivare Airport,GEV,ESNG,67.13240051269531,20.814599990844727,1027
718,Kramfors Sollefteå Airport,KRF,ESNK,63.04859924316406,17.76889991760254,34
719,Lycksele Airport,LYC,ESNL,64.54830169677734,18.71619987487793,705
721,Sundsvall-Härnösand Airport,SDL,ESNN,62.528099060058594,17.443899154663086,16
722,Örnsköldsvik Airport,OER,ESNO,63.40829849243164,18.989999771118164,354
724,Kiruna Airport,KRN,ESNQ,67.821998596191,20.336799621582,1508
726,Skellefteå Airport,SFT,ESNS,64.62480163574219,21.07690048217773,157
728,Umeå Airport,UME,ESNU,63.791801452637,20.282800674438,24
729,Vilhelmina Airport,VHM,ESNV,64.5791015625,16.833599090576172,1140
730,Arvidsjaur Airport,AJR,ESNX,65.59030151367188,19.28190040588379,1245
731,Örebro Airport,ORB,ESOE,59.22370147705078,15.038000106811523,188
733,Stockholm Västerås Airport,VST,ESOW,59.58940124511719,16.63360023498535,21
734,Luleå Airport,LLA,ESPA,65.543800354004,22.121999740601,65
737,Stockholm-Arlanda Airport,ARN,ESSA,59.651901245117,17.918600082397,137
738,Stockholm-Bromma Airport,BMA,ESSB,59.354400634765625,17.941699981689453,47
739,Borlange Airport,BLE,ESSD,60.422000885009766,15.515199661254885,503
742,Linköping City Airport,LPI,ESSL,58.4062004089,15.6805000305,172
743,Norrköping Airport,NRK,ESSP,58.58629989624024,16.250600814819336,32
746,Visby Airport,VBY,ESSV,57.662799835205,18.346200942993,164
772,Rostock-Laage Airport,RLG,ETNL,53.9182014465,12.2783002853,138
794,Bram Fischer International Airport,BFN,FABL,-29.0926990509,26.302400589,4458
797,Cape Town International Airport,CPT,FACT,-33.9648017883,18.6016998291,151
799,King Shaka International Airport,DUR,FALE,-29.6144444444,31.1197222222,295
800,Ben Schoeman Airport,ELS,FAEL,-33.0355987549,27.8258991241,435
804,George Airport,GRJ,FAGG,-34.0056,22.378902,648
811,Hoedspruit Air Force Base Airport,HDS,FAHS,-24.3686008453,31.0487003326,1743
813,OR Tambo International Airport,JNB,FAOR,-26.1392,28.246,5558
815,Kimberley Airport,KIM,FAKM,-28.802799224900003,24.7651996613,3950
820,Lanseria Airport,HLA,FALA,-25.9384994507,27.9260997772,4517
827,Margate Airport,MGH,FAMG,-30.8574008942,30.343000412,495
838,Port Elizabeth Airport,PLZ,FAPE,-33.9849014282,25.6173000336,226
839,Plettenberg Bay Airport,PBZ,FAPG,-34.0881601675,23.3287234306,465
840,Hendrik Van Eck Airport,PHW,FAPH,-23.9372005463,31.1553993225,1432
843,Pietermaritzburg Airport,PZB,FAPM,-29.6490001678,30.3987007141,2423
845,Polokwane International Airport,PTG,FAPP,-23.845269,29.458615,4076
849,Richards Bay Airport,RCB,FARB,-28.740999221800003,32.0920982361,109
865,Pierre Van Ryneveld Airport,UTN,FAUP,-28.39909935,21.2602005005,2782
866,K. D. Matanzima Airport,UTT,FAUT,-31.5463631849,28.6733551025,2400
877,Francistown Airport,FRW,FBFT,-21.15959930419922,27.47450065612793,3283
879,Kasane Airport,BBK,FBKE,-17.83289909362793,25.162399291992188,3289
880,Maun Airport,MUB,FBMN,-19.97260093688965,23.431100845336918,3093
881,Sir Seretse Khama International Airport,GBE,FBSK,-24.555201,25.9182,3299
883,Maya-Maya Airport,BZV,FCBB,-4.251699924468994,15.253000259399414,1048
886,Pointe Noire Airport,PNR,FCPP,-4.816030025482178,11.88659954071045,55
887,Matsapha Airport,MTS,FDMS,-26.52899932861328,31.3075008392334,2075
888,Bangui M'Poko International Airport,BGF,FEFF,4.39847993850708,18.518800735473636,1208
890,Bata Airport,BSG,FGBT,1.9054700136184688,9.80568027496338,13
891,Malabo Airport,SSG,FGSL,3.755270004272461,8.708720207214355,76
893,Sir Seewoosagur Ramgoolam International Airport,MRU,FIMP,-20.430201,57.683601,186
894,Sir Charles Gaetan Duval Airport,RRG,FIMR,-19.7577,63.361,95
897,Douala International Airport,DLA,FKKD,4.0060801506,9.71947956085,33
898,Salak Airport,MVR,FKKL,10.45139980316162,14.257399559020996,1390
900,N'Gaoundéré Airport,NGE,FKKN,7.357009887695312,13.559200286865234,3655
901,Garoua International Airport,GOU,FKKR,9.33588981628418,13.370100021362305,794
906,Livingstone Airport,LVI,FLLI,-17.821800231933594,25.82270050048828,3302
907,Kenneth Kaunda International Airport Lusaka,LUN,FLLS,-15.3308000565,28.4526004791,3779
908,Mfuwe Airport,MFU,FLMF,-13.258899688720703,31.936599731445312,1853
910,Simon Mwansa Kapwepwe International Airport,NLA,FLND,-12.998100280762,28.66489982605,4167
912,Prince Said Ibrahim International Airport,HAH,FMCH,-11.5337,43.2719,93
915,Dzaoudzi Pamandzi International Airport,DZA,FMCZ,-12.804699897766112,45.28110122680664,23
916,Roland Garros Airport,RUN,FMEE,-20.88710021972656,55.51029968261719,66
917,Pierrefonds Airport,ZSE,FMEP,-21.320899963378903,55.42499923706055,59
918,Ivato Airport,TNR,FMMI,-18.7969,47.478802,4198
920,Sainte Marie Airport,SMS,FMMS,-17.093900680541992,49.815799713134766,7
921,Toamasina Airport,TMM,FMMT,-18.10950088500977,49.39250183105469,22
922,Morondava Airport,MOQ,FMMV,-20.28470039367676,44.31760025024414,30
923,Arrachart Airport,DIE,FMNA,-12.34939956665039,49.29169845581055,374
924,Mananara Nord Airport,WMR,FMNC,-16.16390037536621,49.77379989624024,9
927,Antsirabato Airport,ANM,FMNH,-14.99940013885498,50.3202018737793,20
929,Amborovy Airport,MJN,FMNM,-15.6668417421,46.3512325287,87
930,Fascene Airport,NOS,FMNN,-13.3121004105,48.3148002625,36
932,Maroantsetra Airport,WMN,FMNR,-15.436699867248535,49.68830108642578,13
933,Sambava Airport,SVB,FMNS,-14.278599739074709,50.17470169067383,20
937,Tôlanaro Airport,FTU,FMSD,-25.03809928894043,46.95610046386719,29
943,Toliara Airport,TLE,FMST,-23.383399963378903,43.72850036621094,29
944,Mbanza Congo Airport,SSY,FNBC,-6.269899845123291,14.246999740600586,1860
946,Cabinda Airport,CAB,FNCA,-5.59699010848999,12.188400268554688,66
948,Nova Lisboa Airport,NOV,FNHU,-12.808899879455566,15.760499954223633,5587
949,Kuito Airport,SVP,FNKU,-12.404600143433,16.947399139404,5618
951,Quatro de Fevereiro Airport,LAD,FNLU,-8.85837,13.2312,243
952,Malanje Airport,MEG,FNMA,-9.525090217590332,16.312400817871094,3868
953,Menongue Airport,SPP,FNME,-14.657600402832031,17.71980094909668,4469
957,Saurimo Airport,VHC,FNSA,-9.689069747924805,20.431900024414062,3584
958,Soyo Airport,SZA,FNSO,-6.141089916229248,12.371800422668455,15
959,Lubango Airport,SDD,FNUB,-14.924699783325195,13.574999809265137,5778
960,Luena Airport,LUO,FNUE,-11.768099784851074,19.8976993560791,4360
967,Port Gentil Airport,POG,FOOG,-0.7117390036582947,8.754380226135254,13
970,Libreville Leon M'ba International Airport,LBV,FOOL,0.458600014448,9.4122800827,39
973,São Tomé International Airport,TMS,FPST,0.3781749904155731,6.712150096893311,33
974,Beira Airport,BEW,FQBR,-19.79640007019043,34.90760040283203,33
976,Inhambane Airport,INH,FQIN,-23.876399993896484,35.40850067138672,30
977,Lichinga Airport,VXC,FQLC,-13.274,35.2663,4505
979,Maputo Airport,MPM,FQMA,-25.920799,32.572601,145
984,Nampula Airport,APL,FQNP,-15.105600357055664,39.28179931640625,1444
985,Pemba Airport,POL,FQPB,-12.991762161254885,40.52401351928711,331
986,Quelimane Airport,UEL,FQQL,-17.855499267578125,36.86909866333008,36
988,Chingozi Airport,TET,FQTT,-16.104799270629883,33.64020156860352,525
990,Vilankulo Airport,VNX,FQVL,-22.018400192260746,35.31330108642578,46
994,Seychelles International Airport,SEZ,FSIA,-4.67434,55.521801,10
995,Praslin Airport,PRI,FSPP,-4.3192901611328125,55.69139862060547,10
999,N'Djamena International Airport,NDJ,FTTJ,12.1337,15.034,968
1001,Joshua Mqabuko Nkomo International Airport,BUQ,FVBU,-20.017401,28.617901,4359
1004,Victoria Falls International Airport,VFA,FVFA,-18.09589958190918,25.839000701904297,3490
1005,Robert Gabriel Mugabe International Airport,HRE,FVHA,-17.931801,31.0928,4887
1013,Chileka International Airport,BLZ,FWCL,-15.679100036621094,34.9739990234375,2555
1016,Lilongwe International Airport,LLW,FWKI,-13.7894001007,33.78099823,4035
1018,Moshoeshoe I International Airport,MSU,FXMM,-29.462299346923828,27.552499771118164,5348
1020,Ndjili International Airport,FIH,FZAA,-4.38575,15.4446,1027
1026,Mbandaka Airport,MDK,FZEA,0.0226000007242,18.2887001038,1040
1028,Gemena Airport,GMA,FZFK,3.23536992073,19.7712993622,1378
1031,Bangoka International Airport,FKI,FZIC,0.481638997793,25.3379993439,1417
1032,Matari Airport,IRP,FZJH,2.8276100158691406,27.58830070495605,2438
1033,Bunia Airport,BUX,FZKA,1.5657199621200562,30.220800399780277,4045
1035,Bukavu Kavumu Airport,BKY,FZMA,-2.3089799880981445,28.808799743652344,5643
1036,Goma International Airport,GOM,FZNA,-1.670809984207153,29.238500595092773,5089
1037,Kindu Airport,KND,FZOA,-2.91917991638,25.9153995514,1630
1038,Lubumbashi International Airport,FBM,FZQA,-11.5913000107,27.5308990479,4295
1040,Kalemie Airport,FMI,FZRF,-5.8755598068237305,29.25,2569
1042,Kananga Airport,KGA,FZUA,-5.90005016327,22.4692001343,2139
1043,Mbuji Mayi Airport,MJM,FZWA,-6.121240139010001,23.5690002441,2221
1044,Modibo Keita International Airport,BKO,GABS,12.5335,-7.94994,1247
1050,Banjul International Airport,BJL,GBYD,13.338000297546388,-16.65220069885254,95
1051,Fuerteventura Airport,FUE,GCFV,28.452699661254883,-13.863800048828123,85
1052,Hierro Airport,VDE,GCHI,27.81480026245117,-17.887100219726562,103
1053,La Palma Airport,SPC,GCLA,28.626499,-17.7556,107
1054,Gran Canaria Airport,LPA,GCLP,27.931900024414062,-15.38659954071045,78
1055,Lanzarote Airport,ACE,GCRR,28.945499,-13.6052,46
1056,Tenerife South Airport,TFS,GCTS,28.044500351,-16.5725002289,209
1057,Tenerife Norte Airport,TFN,GCXO,28.4827003479,-16.3414993286,2076
1058,Melilla Airport,MLN,GEML,35.279800415,-2.9562599659,156
1059,Lungi International Airport,FNA,GFLL,8.61644,-13.1955,84
1062,Spriggs Payne Airport,MLW,GLMR,6.289060115814209,-10.758700370788574,25
1063,Roberts International Airport,ROB,GLRB,6.23379,-10.3623,31
1064,Al Massira Airport,AGA,GMAD,30.325000762939453,-9.41306972503662,250
1065,Tan Tan Airport,TTA,GMAT,28.44820022583008,-11.161299705505373,653
1066,Saïss Airport,FEZ,GMFF,33.9272994995,-4.977960109709999,1900
1070,Angads Airport,OUD,GMFO,34.787200927734375,-1.92399001121521,1535
1072,Rabat-Salé Airport,RBA,GMME,34.051498,-6.75152,276
1074,Mohammed V International Airport,CMN,GMMN,33.36750030517578,-7.589970111846924,656
1075,Menara Airport,RAK,GMMX,31.6068992615,-8.03629970551,1545
1077,Ouarzazate Airport,OZZ,GMMZ,30.9391002655,-6.909430027010001,3782
1078,Cherif Al Idrissi Airport,AHU,GMTA,35.177101135253906,-3.83951997756958,95
1079,Saniat R'mel Airport,TTU,GMTN,35.594299316406,-5.320020198822,10
1080,Ibn Batouta Airport,TNG,GMTT,35.726898193400004,-5.91689014435,62
1081,Ziguinchor Airport,ZIG,GOGG,12.5556,-16.281799,75
1082,Cap Skirring Airport,CSK,GOGS,12.39533,-16.748,52
1084,Léopold Sédar Senghor International Airport,DKR,GOOY,14.739700317382812,-17.49020004272461,85
1094,Nouakchott–Oumtounsy International Airport,NKC,GQNO,18.31,-15.9697222,9
1097,Nouadhibou International Airport,NDB,GQPP,20.9330997467041,-17.030000686645508,24
1102,Amílcar Cabral International Airport,SID,GVAC,16.7414,-22.9494,177
1103,Rabil Airport,BVC,GVBA,16.136499404907227,-22.888900756835938,69
1104,Maio Airport,MMO,GVMA,15.15590000152588,-23.213699340820312,36
1105,Preguiça Airport,SNE,GVSN,16.58839988708496,-24.28470039367676,669
1106,São Pedro Airport,VXE,GVSV,16.833200454711914,-25.055299758911133,66
1107,Addis Ababa Bole International Airport,ADD,HAAB,8.97789001465,38.7993011475,7630
1109,Arba Minch Airport,AMH,HAAM,6.0393900871276855,37.59049987792969,3901
1110,Axum Airport,AXU,HAAX,14.14680004119873,38.77280044555664,6959
1111,Bahir Dar Airport,BJR,HABD,11.608099937438965,37.32160186767578,5978
1112,Aba Tenna Dejazmach Yilma International Airport,DIR,HADR,9.624699592590332,41.85419845581055,3827
1113,Gambella Airport,GMB,HAGM,8.12876033782959,34.5630989074707,1614
1114,Gonder Airport,GDQ,HAGN,12.51990032196045,37.43399810791016,6449
1116,Jimma Airport,JIM,HAJM,7.66609001159668,36.81660079956055,5500
1117,Lalibella Airport,LLI,HALL,11.975000381469728,38.97999954223633,6506
1118,Mekele Airport,MQX,HAMK,13.467399597167969,39.53350067138672,7396
1119,Asosa Airport,ASO,HASO,10.018500328063965,34.586299896240234,5100
1120,Bujumbura International Airport,BJM,HBBA,-3.3240199089050293,29.318500518798828,2582
1121,Egal International Airport,HGA,HCMH,9.518170356750488,44.08879852294922,4423
1122,Berbera Airport,BBO,HCMI,10.389200210571287,44.94110107421875,30
1127,Abu Simbel Airport,ABS,HEBL,22.3759994507,31.611700058,616
1128,Cairo International Airport,CAI,HECA,30.12190055847168,31.40559959411621,382
1130,Hurghada International Airport,HRG,HEGN,27.178300857543945,33.799400329589844,52
1132,Luxor International Airport,LXR,HELX,25.671,32.7066,294
1136,Aswan International Airport,ASW,HESN,23.9643993378,32.8199996948,662
1138,Eldoret International Airport,EDL,HKEL,0.4044579863548279,35.23889923095703,6941
1140,Kisumu Airport,KIS,HKKI,-0.0861390009522438,34.72890090942383,3734
1141,Kitale Airport,KTL,HKKT,0.9719889760017396,34.95859909057617,6070
1143,Lodwar Airport,LOK,HKLO,3.1219699382781982,35.608699798583984,1715
1144,Manda Airstrip,LAU,HKLU,-2.252419948577881,40.91310119628906,20
1145,Mombasa Moi International Airport,MBA,HKMO,-4.034830093383789,39.594200134277344,200
1147,Nairobi Wilson Airport,WIL,HKNW,-1.321720004081726,36.81480026245117,5536
1149,Wajir Airport,WJR,HKWJ,1.73324,40.091599,770
1152,Ghat Airport,GHT,HLGT,25.1455993652,10.1426000595,2296
1153,Kufra Airport,AKF,HLKF,24.178699493408203,23.31399917602539,1367
1154,Benina International Airport,BEN,HLLB,32.096801757799994,20.2695007324,433
1157,Tripoli International Airport,TIP,HLLT,32.6635017395,13.1590003967,263
1162,Ghadames East Airport,LTD,HLTD,30.15169906616211,9.715310096740724,1122
1165,Kigali International Airport,KGL,HRYR,-1.96863,30.1395,4859
1166,Kamembe Airport,KME,HRZA,-2.462239980697632,28.907899856567383,5192
1169,El Fasher Airport,ELF,HSFS,13.61489963531494,25.32460021972656,2393
1173,Juba International Airport,JUB,HSSJ,4.87201023102,31.6011009216,1513
1175,Khartoum International Airport,KRT,HSSS,15.589500427246094,32.553199768066406,1265
1176,Arusha Airport,ARK,HTAR,-3.3677899837493896,36.63330078125,4550
1177,Julius Nyerere International Airport,DAR,HTDA,-6.87811,39.202599,182
1180,Kilimanjaro International Airport,JRO,HTKJ,-3.42940998077,37.0745010376,2932
1182,Mtwara Airport,MYW,HTMT,-10.339099884033203,40.18180084228516,371
1183,Mwanza Airport,MWZ,HTMW,-2.4444899559021,32.932701110839844,3763
1186,Abeid Amani Karume International Airport,ZNZ,HTZA,-6.22202,39.224899,54
1187,Entebbe International Airport,EBB,HUEN,0.042386,32.443501,3782
1190,Tirana International Airport Mother Teresa,TIA,LATI,41.4146995544,19.7206001282,126
1191,Burgas Airport,BOJ,LBBG,42.56959915161133,27.515199661254883,135
1193,Plovdiv International Airport,PDV,LBPD,42.067799,24.8508,597
1194,Sofia Airport,SOF,LBSF,42.69669342041016,23.411436080932617,1742
1196,Varna Airport,VAR,LBWN,43.232101,27.8251,230
1197,Larnaca International Airport,LCA,LCLK,34.875099182128906,33.624900817871094,8
1198,Paphos International Airport,PFO,LCPH,34.71799850463867,32.48569869995117,41
1200,Dubrovnik Airport,DBV,LDDU,42.5614013671875,18.268199920654297,527
1202,Osijek Airport,OSI,LDOS,45.46269989013672,18.810199737548828,290
1203,Pula Airport,PUY,LDPL,44.89350128173828,13.922200202941896,274
1205,Rijeka Airport,RJK,LDRI,45.21689987182617,14.570300102233888,278
1206,Split Airport,SPU,LDSP,43.53889846801758,16.29800033569336,79
1208,Zagreb Airport,ZAG,LDZA,45.7429008484,16.0687999725,353
1209,Zadar Airport,ZAD,LDZD,44.108299,15.3467,289
1212,Alicante International Airport,ALC,LEAL,38.28219985961914,-0.5581560134887695,142
1213,Almería International Airport,LEI,LEAM,36.84389877319336,-2.3701000213623047,70
1214,Asturias Airport,OVD,LEAS,43.5635986328125,-6.0346198081970215,416
1216,Bilbao Airport,BIO,LEBB,43.30110168457031,-2.9106099605560303,138
1218,Barcelona International Airport,BCN,LEBL,41.2971,2.07846,12
1219,Badajoz Airport,BJZ,LEBZ,38.891300201416016,-6.8213300704956055,609
1220,A Coruña Airport,LCG,LECO,43.302101,-8.37726,326
1222,Girona Airport,GRO,LEGE,41.901000977,2.7605500221,468
1223,Federico Garcia Lorca Airport,GRX,LEGR,37.18870162963867,-3.777359962463379,1860
1225,Ibiza Airport,IBZ,LEIB,38.8728981018,1.3731199502899998,24
1226,Jerez Airport,XRY,LEJR,36.74459838867188,-6.060110092163086,93
1227,San Javier Airport,MJV,LELC,37.775001525878906,-0.8123890161514282,11
1229,Adolfo Suárez Madrid–Barajas Airport,MAD,LEMD,40.471926,-3.56264,1998
1230,Málaga Airport,AGP,LEMG,36.67490005493164,-4.499110221862793,53
1231,Menorca Airport,MAH,LEMH,39.86259841918945,4.218649864196777,302
1234,Pamplona Airport,PNA,LEPP,42.77000045776367,-1.6463299989700315,1504
1236,Reus Air Base,REU,LERS,41.14739990234375,1.1671700477600098,233
1238,Salamanca Airport,SLM,LESA,40.95209884643555,-5.501989841461182,2595
1242,San Sebastian Airport,EAS,LESO,43.35649871826172,-1.7906099557876587,16
1243,Santiago de Compostela Airport,SCQ,LEST,42.89630126953125,-8.415140151977539,1213
1246,Valencia Airport,VLC,LEVC,39.4893,-0.481625,240
1247,Valladolid Airport,VLL,LEVD,41.7061004639,-4.85194015503,2776
1250,Vigo Airport,VGO,LEVX,42.2318000793457,-8.62677001953125,856
1251,Santander Airport,SDR,LEXJ,43.42710113525391,-3.82000994682312,16
1252,Zaragoza Air Base,ZAZ,LEZG,41.66619873046875,-1.0415500402450562,863
1253,Sevilla Airport,SVQ,LEZL,37.417999267578125,-5.8931097984313965,112
1262,Agen-La Garenne Airport,AGF,LFBA,44.17470169067383,0.5905560255050659,204
1264,Bordeaux-Mérignac Airport,BOD,LFBD,44.8283004761,-0.715556025505,162
1265,Bergerac-Roumanière Airport,EGC,LFBE,44.82529830932617,0.5186110138893127,171
1268,Poitiers-Biard Airport,PIS,LFBI,46.58769989013672,0.3066659867763519,423
1270,Limoges Airport,LIG,LFBL,45.86280059814453,1.1794400215148926,1300
1273,Toulouse-Blagnac Airport,TLS,LFBO,43.629101,1.36382,499
1274,Pau Pyrénées Airport,PUF,LFBP,43.380001068115234,-0.4186109900474548,616
1276,Tarbes-Lourdes-Pyrénées Airport,LDE,LFBT,43.1786994934082,-0.0064389999024569,1260
1277,Angoulême-Brie-Champniers Airport,ANG,LFBU,45.72919845581055,0.2214560061693191,436
1278,Brive Souillac Airport,BVE,LFSL,45.039722,1.485556,1016
1279,Périgueux-Bassillac Airport,PGX,LFBX,45.19810104370117,0.815555989742279,328
1280,Biarritz-Anglet-Bayonne Airport,BIQ,LFBZ,43.4683333,-1.5311111,245
1285,Castres-Mazamet Airport,DCM,LFCK,43.55630111694336,2.289180040359497,788
1289,Rodez-Marcillac Airport,RDZ,LFCR,44.407901763916016,2.4826700687408447,1910
1309,Dole-Tavaux Airport,DLE,LFGJ,47.042686,5.435063,645
1313,Le Puy-Loudes Airport,LPY,LFHP,45.0806999206543,3.762890100479126,2731
1320,Metz-Nancy-Lorraine Airport,ETZ,LFJL,48.9821014404,6.25131988525,870
1321,Bastia-Poretta Airport,BIA,LFKB,42.55270004272461,9.48373031616211,26
1322,Calvi-Sainte-Catherine Airport,CLY,LFKC,42.5244444,8.7930556,209
1323,Figari Sud-Corse Airport,FSC,LFKF,41.5005989074707,9.097780227661133,87
1324,Ajaccio-Napoléon Bonaparte Airport,AJA,LFKJ,41.92359924316406,8.8029203414917,18
1330,Clermont-Ferrand Auvergne Airport,CFE,LFLC,45.7867012024,3.1691699028,1090
